enrollee_id,city,city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_nan,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_nan,gender_Female,gender_Male,gender_Other,gender_nan
21908,16,0.91,1,0,3,5,10.0,5,0.4328358208955224,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2208,105,0.794,1,2,2,2,100.0,1,0.9522388059701492,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1369,103,0.92,1,0,3,7,50000.0,1,0.6895522388059702,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
28852,138,0.836,0,2,2,6,100.0,0,0.3194029850746269,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7731,65,0.802,1,0,3,13,100.0,0,0.24776119402985072,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
4420,21,0.624,0,2,3,3,10.0,1,0.1880597014925373,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
16549,67,0.855,1,0,4,18,100.0,2,0.1373134328358209,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8581,103,0.92,0,0,3,7,100.0,4,0.06865671641791045,1.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
25000,45,0.89,1,0,3,25,500.0,2,0.01492537313432836,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
12133,160,0.92,1,0,3,18,50000.0,2,0.050746268656716415,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
759,160,0.92,1,0,3,25,500.0,5,0.0955223880597015,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
16262,103,0.92,1,0,3,25,100.0,5,0.191044776119403,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
26189,21,0.624,1,0,3,3,100.0,2,0.14626865671641792,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
21218,75,0.939,1,0,3,3,50000.0,2,0.2208955223880597,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
27551,103,0.92,0,2,3,3,100.0,0,0.029850746268656716,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
4644,116,0.743,1,0,4,12,100.0,3,0.07462686567164178,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
20201,128,0.527,0,2,2,1,100.0,0,0.23582089552238805,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
22385,152,0.698,1,2,4,12,100.0,1,0.12835820895522387,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1939,103,0.92,1,0,4,19,100.0,5,0.14925373134328357,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
18848,41,0.8270000000000001,1,2,2,6,10.0,1,0.4746268656716418,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
20968,136,0.897,0,2,2,0,100.0,0,0.11641791044776119,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
20474,136,0.897,1,0,4,9,100.0,1,0.008955223880597015,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
23718,21,0.624,0,2,3,0,100.0,0,0.023880597014925373,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
27246,21,0.624,0,0,3,0,100.0,0,0.31343283582089554,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
15492,136,0.897,1,0,4,7,10.0,1,0.03283582089552239,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
29013,21,0.624,1,0,4,9,100.0,5,0.28358208955223885,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
27210,103,0.92,1,0,4,25,500.0,1,0.059701492537313425,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
15520,73,0.754,0,1,3,7,100.0,1,0.03283582089552239,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
31793,103,0.92,1,2,3,14,50000.0,1,0.029850746268656716,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
24609,160,0.92,0,0,3,5,100.0,3,0.364179104477612,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2758,159,0.843,1,0,4,13,10.0,0,0.1761194029850746,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
15710,136,0.897,1,0,4,14,50.0,1,0.0417910447761194,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
18228,46,0.762,1,0,3,6,500.0,1,0.29552238805970155,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
14072,103,0.92,1,0,3,17,500.0,2,0.008955223880597015,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
10779,21,0.624,1,0,3,7,1000.0,1,0.09253731343283582,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
4719,80,0.847,1,0,3,5,10.0,1,0.19701492537313434,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
25704,21,0.624,0,2,2,7,100.0,0,0.2776119402985075,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
8507,103,0.92,1,0,3,5,100.0,2,0.4567164179104478,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
15790,103,0.92,1,0,3,4,100.0,1,0.391044776119403,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2802,103,0.92,1,0,3,25,100.0,5,0.026865671641791045,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
23951,103,0.92,1,0,3,25,100.0,1,0.0417910447761194,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
27356,103,0.92,0,0,2,5,100.0,0,0.14029850746268657,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3955,16,0.91,0,2,2,4,100.0,0,0.3194029850746269,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
3539,160,0.92,0,2,3,8,100.0,1,0.1880597014925373,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2347,67,0.855,1,1,3,10,100.0,1,0.29253731343283584,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
29708,45,0.89,1,1,2,8,50.0,1,0.15223880597014924,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
32089,16,0.91,1,0,3,19,10000.0,2,0.05671641791044776,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
32367,103,0.92,1,0,3,5,500.0,1,0.30149253731343284,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
16501,16,0.91,1,0,3,25,10.0,5,0.059701492537313425,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
24443,144,0.84,1,2,3,6,500.0,4,0.31641791044776124,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
338,103,0.92,1,0,4,8,100.0,2,0.13134328358208955,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
18714,10,0.895,1,0,1,25,100.0,3,0.8925373134328358,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3811,103,0.92,0,0,1,2,100.0,0,0.20298507462686566,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
14690,16,0.91,1,0,3,4,500.0,1,0.4,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
17853,16,0.91,1,0,3,25,100.0,5,0.10746268656716418,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
19777,114,0.926,1,0,4,25,100.0,5,0.1253731343283582,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
4621,128,0.527,1,0,4,9,50.0,1,0.1701492537313433,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
23694,143,0.74,0,0,3,3,50000.0,3,0.27164179104477615,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
22075,103,0.92,1,0,3,1,100.0,1,0.020895522388059702,1.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
10386,103,0.92,1,0,3,25,10.0,3,0.15522388059701492,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1707,103,0.92,1,0,2,4,5000.0,1,0.12238805970149252,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
18144,83,0.923,0,0,4,15,5000.0,5,0.12835820895522387,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
6532,114,0.926,1,0,4,8,1000.0,0,0.12835820895522387,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
29730,91,0.691,1,0,4,12,50.0,3,0.10149253731343283,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5690,67,0.855,1,0,3,11,100.0,4,0.3223880597014926,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
25805,103,0.92,1,0,3,1,50000.0,1,0.07164179104477612,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
29602,114,0.926,1,0,3,9,100.0,1,0.3791044776119403,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
15377,65,0.802,1,2,3,3,100.0,1,0.07164179104477612,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
9315,21,0.624,1,0,4,19,5000.0,5,0.029850746268656716,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
30880,21,0.624,0,0,3,0,50000.0,1,0.01791044776119403,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
30710,90,0.698,0,2,3,9,100.0,1,0.8507462686567164,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
29824,70,0.698,1,2,1,7,500.0,2,0.01791044776119403,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
3158,114,0.926,1,0,4,11,100.0,4,0.2537313432835821,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
9129,136,0.897,1,0,4,18,500.0,1,0.2417910447761194,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
27609,104,0.924,1,0,3,5,100.0,1,0.16119402985074627,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
16453,114,0.926,0,1,4,1,500.0,1,0.28358208955223885,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21586,16,0.91,0,0,3,1,100.0,1,0.12238805970149252,1.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
20605,114,0.926,1,0,3,14,100.0,5,0.2,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
26251,103,0.92,1,0,3,6,500.0,2,0.4,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
26490,114,0.926,0,0,2,1,100.0,1,0.17313432835820897,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
15465,100,0.887,1,0,2,2,100.0,1,0.2417910447761194,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
27638,102,0.804,1,0,3,10,5000.0,4,0.15223880597014924,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
27821,103,0.92,1,0,3,25,50000.0,5,0.01791044776119403,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
8302,142,0.727,1,1,3,7,500.0,2,0.3761194029850747,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
27040,16,0.91,1,0,3,9,50.0,5,0.2865671641791045,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6753,136,0.897,1,0,3,17,1000.0,1,0.050746268656716415,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
9277,84,0.698,1,2,2,4,100.0,1,0.43880597014925377,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
13654,50,0.8959999999999999,1,0,3,5,100.0,2,0.12238805970149252,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
19575,65,0.802,1,0,3,25,100.0,1,0.029850746268656716,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
28711,16,0.91,1,1,2,10,100.0,1,0.7373134328358208,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
30076,114,0.926,0,0,2,4,100.0,0,0.18507462686567164,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3921,36,0.893,0,0,5,25,5000.0,5,0.008955223880597015,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
14427,21,0.624,1,0,3,9,50000.0,3,0.15223880597014924,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
9122,144,0.84,1,0,3,13,500.0,2,0.14029850746268657,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6726,16,0.91,1,0,3,25,100.0,1,0.08656716417910447,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
8705,103,0.92,1,0,3,25,1000.0,3,0.15223880597014924,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
8599,160,0.92,1,0,3,7,500.0,2,0.029850746268656716,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
22173,103,0.92,0,0,3,5,10000.0,5,0.41791044776119407,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1092,67,0.855,1,0,3,25,50.0,1,0.9582089552238806,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2516,36,0.893,1,0,4,25,10.0,1,0.13432835820895522,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
23083,103,0.92,1,0,4,10,100.0,3,0.3194029850746269,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
12717,102,0.804,1,0,3,4,5000.0,2,0.3850746268656717,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
29893,160,0.92,1,0,3,25,1000.0,5,0.7791044776119402,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
18602,74,0.579,1,0,3,3,50.0,1,0.059701492537313425,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
31289,103,0.92,1,0,3,14,100.0,5,0.19402985074626866,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
11832,36,0.893,1,0,4,14,500.0,1,0.09850746268656717,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
24347,21,0.624,1,0,3,6,100.0,1,0.023880597014925373,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
22559,21,0.624,1,0,3,6,500.0,2,0.42686567164179107,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
23834,67,0.855,0,0,1,2,100.0,1,0.3761194029850747,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
21324,75,0.939,1,0,3,16,50.0,2,0.06865671641791045,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
9147,16,0.91,1,0,3,11,500.0,2,0.34925373134328364,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
9721,103,0.92,1,0,4,25,5000.0,5,0.14626865671641792,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10445,21,0.624,1,0,4,12,500.0,5,0.03880597014925373,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
8198,16,0.91,0,0,3,9,50.0,4,0.059701492537313425,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
8163,114,0.926,1,2,3,9,100.0,2,0.21492537313432836,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
22306,128,0.527,1,0,3,2,100.0,1,0.7850746268656716,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
16098,160,0.92,1,0,3,4,100.0,1,0.30447761194029854,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
14390,74,0.579,1,0,3,2,100.0,1,0.23582089552238805,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
9109,91,0.691,1,0,3,6,50.0,1,0.2298507462686567,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
3924,23,0.899,1,0,3,8,100.0,1,0.29552238805970155,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
7244,41,0.8270000000000001,1,1,2,3,500.0,5,0.3432835820895523,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
26275,103,0.92,1,0,4,5,50000.0,4,0.49850746268656715,1.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
17606,114,0.926,0,2,2,7,10.0,2,0.22686567164179106,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
28414,103,0.92,1,0,3,7,5000.0,5,0.7791044776119402,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
8458,102,0.804,1,0,3,6,100.0,1,0.1044776119402985,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
4020,103,0.92,1,0,3,25,50000.0,2,0.1582089552238806,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5532,16,0.91,1,0,3,11,50.0,5,0.13432835820895522,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
16134,102,0.804,1,0,4,11,100.0,2,0.059701492537313425,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
29957,103,0.92,1,0,4,5,100.0,3,0.31641791044776124,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
4141,103,0.92,1,0,3,4,50000.0,1,0.05671641791044776,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
4029,103,0.92,1,0,3,14,100.0,0,0.7432835820895523,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
27111,16,0.91,0,2,2,8,100.0,0,0.1880597014925373,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1192,98,0.949,0,2,3,1,5000.0,0,0.005970149253731344,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
23487,103,0.92,1,0,4,25,100.0,0,0.12238805970149252,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
20394,21,0.624,1,0,3,17,500.0,3,0.12238805970149252,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
29960,21,0.624,1,0,3,8,500.0,0,0.14029850746268657,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
22868,102,0.804,1,0,3,13,5000.0,5,0.21194029850746268,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
10035,16,0.91,1,0,3,2,50000.0,2,0.45970149253731346,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
32647,102,0.804,1,0,4,25,1000.0,4,0.29552238805970155,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
20393,11,0.55,1,1,3,6,1000.0,1,0.06567164179104477,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
19578,116,0.743,1,0,4,1,50.0,1,0.0029850746268656717,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
30970,103,0.92,1,0,3,5,500.0,2,0.0626865671641791,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
28850,98,0.949,1,0,3,8,100.0,5,0.22686567164179106,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
18753,61,0.913,1,0,5,25,100.0,4,0.21194029850746268,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
14171,160,0.92,0,0,3,3,100.0,1,0.2865671641791045,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8354,21,0.624,1,0,3,6,50.0,1,0.07462686567164178,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
19402,21,0.624,1,0,4,5,100.0,1,0.48059701492537316,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
27229,16,0.91,1,2,3,8,500.0,2,0.7791044776119402,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
23779,103,0.92,1,0,4,19,50000.0,1,0.09253731343283582,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7633,103,0.92,0,0,4,2,10000.0,2,0.1044776119402985,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
17425,136,0.897,1,1,4,7,100.0,1,0.191044776119403,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
28289,104,0.924,1,0,2,25,50000.0,4,0.06567164179104477,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
27140,19,0.682,0,1,4,6,100.0,1,0.26268656716417915,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21696,21,0.624,1,0,3,6,50000.0,4,0.05671641791044776,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
32833,21,0.624,1,0,4,3,500.0,2,0.1791044776119403,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
31583,160,0.92,1,0,3,25,1000.0,5,0.1761194029850746,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6152,16,0.91,1,0,3,17,100.0,1,0.06567164179104477,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
14300,103,0.92,1,0,3,10,100.0,1,0.14925373134328357,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
22098,90,0.698,0,2,4,5,100.0,4,0.059701492537313425,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8867,114,0.926,0,2,3,10,10.0,2,0.1701492537313433,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
568,160,0.92,1,1,3,9,100.0,3,0.16119402985074627,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
444,160,0.92,1,0,3,12,500.0,1,0.08656716417910447,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
12837,103,0.92,1,0,2,10,100.0,1,0.01492537313432836,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
6424,75,0.939,1,0,3,10,100.0,1,0.5223880597014925,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
9468,103,0.92,1,0,4,4,100.0,4,0.1582089552238806,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6014,158,0.7659999999999999,1,0,3,3,100.0,1,0.4567164179104478,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
14095,64,0.6659999999999999,1,1,3,2,500.0,2,0.03880597014925373,1.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
22499,45,0.89,1,2,2,6,100.0,1,0.1044776119402985,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
238,16,0.91,1,0,3,6,500.0,5,0.08955223880597014,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
32763,16,0.91,0,2,2,2,100.0,1,0.09253731343283582,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
18025,103,0.92,1,0,3,25,50000.0,5,0.05671641791044776,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
23909,50,0.8959999999999999,1,0,3,12,100.0,5,0.01791044776119403,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
10725,21,0.624,1,0,3,5,50.0,1,0.27164179104477615,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
12326,103,0.92,1,0,3,25,10.0,1,0.026865671641791045,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
16361,114,0.926,1,0,3,11,50.0,2,0.029850746268656716,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1976,11,0.55,1,0,3,8,50.0,1,0.10746268656716418,1.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
16973,160,0.92,1,0,2,25,500.0,2,0.050746268656716415,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
17643,24,0.698,1,0,3,6,100.0,2,0.023880597014925373,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3714,103,0.92,1,0,3,25,50.0,3,0.026865671641791045,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
21114,103,0.92,0,1,3,1,100.0,0,0.29253731343283584,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
27737,103,0.92,1,0,3,25,100.0,5,0.32537313432835824,1.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7245,103,0.92,1,0,3,14,500.0,1,0.12835820895522387,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31134,16,0.91,0,0,3,25,100.0,5,0.826865671641791,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1531,103,0.92,1,0,3,25,500.0,4,0.191044776119403,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
23684,102,0.804,1,0,3,16,100.0,1,0.49253731343283585,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3988,103,0.92,1,0,3,25,5000.0,1,0.21194029850746268,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5385,103,0.92,1,0,3,25,50000.0,5,0.026865671641791045,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
15007,102,0.804,1,0,3,25,10000.0,5,0.03283582089552239,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
31061,103,0.92,1,0,4,25,50000.0,5,0.19701492537313434,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
14762,160,0.92,1,0,3,25,100.0,5,0.45074626865671646,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
